image_name;latitude;longitude;date;osm_id;vector_unit_x;vector_unit_y;dist_a_fachada;fov;heading;url
der-228-zarzuela;-13.528093956432231;-71.98285865629838;2013-11;zarzuela;0.9988280927167044;0.048398772710790246;5.0;90.0;177.87838743242054;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.52803843675623,-71.98286074205134&fov=90.0&pitch=0&key=&heading=177.87838743242054
der-234-zarzuela;-13.528090677985585;-71.98276621947473;2013-11;zarzuela;0.9988280927167044;0.048398772710790246;5.0;90.0;177.8783607697074;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.5280353,-71.9827683&fov=90.0&pitch=0&key=&heading=177.8783607697074
der-242-zarzuela;-13.528086668521073;-71.98265771734255;2013-11;zarzuela;0.9960307772168252;0.08900949857654052;5.0;90.0;175.49480594678687;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.5280289,-71.9826623&fov=90.0&pitch=0&key=&heading=175.49480594678687
der-245-zarzuela;-13.528078732452224;-71.98255251127769;2013-11;zarzuela;0.9960307772168252;0.08900949857654052;5.0;90.0;175.49479258392725;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.52801713025327,-71.98255739602897&fov=90.0&pitch=0&key=&heading=175.49479258392725
iz-0-zarzuela;-13.531060577681632;-71.982631082506;2013-11;zarzuela;-0.5082913776748139;0.8611851574321516;5.0;90.0;-119.31558666626746;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.5310463,-71.9826056&fov=90.0&pitch=0&key=&heading=-119.31558666626746
iz-1-zarzuela;-13.531037141207651;-71.982644829277;2013-11;zarzuela;-0.5082913776748139;0.8611851574321516;5.0;90.0;-119.31558697304415;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.53102286058617,-71.98261934153611&fov=90.0&pitch=0&key=&heading=-119.31558697304415
iz-5-zarzuela;-13.530951207460658;-71.98269523408788;2013-11;zarzuela;-0.5082913776748139;0.8611851574321516;5.0;90.0;-119.31558810452933;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.53093691606878,-71.98266972716851&fov=90.0&pitch=0&key=&heading=-119.31558810452933
iz-11-zarzuela;-13.530849649377712;-71.98275480337725;2013-11;zarzuela;-0.5082913776748139;0.8611851574321516;5.0;90.0;-119.31558979359409;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.53083534527549,-71.98272927382499&fov=90.0&pitch=0&key=&heading=-119.31558979359409
iz-17-zarzuela;-13.530754595234503;-71.98281055771287;2013-11;zarzuela;-0.5082913776748139;0.8611851574321516;5.0;90.0;-119.31559149806627;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.53074027929146,-71.98278500707606&fov=90.0&pitch=0&key=&heading=-119.31559149806627
iz-25-zarzuela;-13.53065205555697;-71.98286842151657;2013-11;zarzuela;-0.4586817157149177;0.8886006322689735;5.0;90.0;-116.10697247716838;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.53064001682688,-71.98284378662592&fov=90.0&pitch=0&key=&heading=-116.10697247716838
iz-27-zarzuela;-13.530618654941044;-71.98288551867375;2013-11;zarzuela;-0.4586817157149177;0.8886006322689735;5.0;90.0;-116.10697336619876;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.53060577059979,-71.9828591582089&fov=90.0&pitch=0&key=&heading=-116.10697336619876
iz-29-zarzuela;-13.530585383020156;-71.98290254995014;2013-11;zarzuela;-0.4586817157149177;0.8886006322689735;5.0;90.0;-116.10697426533261;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.53057158682139,-71.98287432872729&fov=90.0&pitch=0&key=&heading=-116.10697426533261
iz-31-zarzuela;-13.53054340209962;-71.98291700425102;2013-11;zarzuela;-0.2650042723323653;0.9642472378210858;5.0;90.0;-104.3658354289734;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.5305365,-71.9828899&fov=90.0&pitch=0&key=&heading=-104.3658354289734
iz-33-zarzuela;-13.530494359392959;-71.98293012478891;2013-11;zarzuela;-0.2650042723323653;0.9642472378210858;5.0;90.0;-104.36583706009203;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.53048754582315,-71.98290336619927&fov=90.0&pitch=0&key=&heading=-104.36583706009203
iz-37-zarzuela;-13.530400963960652;-71.98295511113135;2013-11;zarzuela;-0.2650042723323653;0.9642472378210858;5.0;90.0;-104.36584032029604;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.53039431898279,-71.98292901080228&fov=90.0&pitch=0&key=&heading=-104.36584032029604
iz-43-zarzuela;-13.53031443409302;-71.9829782606994;2013-11;zarzuela;-0.2650042723323653;0.9642472378210858;5.0;90.0;-104.36584521814602;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.53030794531196,-71.9829527702342&fov=90.0&pitch=0&key=&heading=-104.36584521814602
iz-51-zarzuela;-13.530188570477257;-71.98301225304249;2013-11;zarzuela;-0.2815943915922554;0.9595335317870801;5.0;90.0;-105.3355577500025;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.53017204818035,-71.98295186107468&fov=90.0&pitch=0&key=&heading=-105.3355577500025
iz-52-zarzuela;-13.530165070537617;-71.98301898470756;2013-11;zarzuela;-0.2815943915922554;0.9595335317870801;5.0;90.0;-105.33555855046274;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.53015811948532,-71.9829934941915&fov=90.0&pitch=0&key=&heading=-105.33555855046274
iz-55-zarzuela;-13.530089231582421;-71.98304070911689;2013-11;zarzuela;-0.2815943915922554;0.9595335317870801;5.0;90.0;-105.33556094414921;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.53008163566591,-71.98301286711666&fov=90.0&pitch=0&key=&heading=-105.33556094414921
iz-60-zarzuela;-13.52997573888904;-71.98307321959213;2013-11;zarzuela;-0.2815943915922554;0.9595335317870801;5.0;90.0;-105.33556494556272;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.52996717793332,-71.98304185859841&fov=90.0&pitch=0&key=&heading=-105.33556494556272
iz-66-zarzuela;-13.529883656816692;-71.98309959688747;2013-11;zarzuela;-0.2815943915922554;0.9595335317870801;5.0;90.0;-105.33556973211613;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.5298743128761,-71.98306538075926&fov=90.0&pitch=0&key=&heading=-105.33556973211613
iz-72-zarzuela;-13.529779666032931;-71.98312938546742;2013-11;zarzuela;-0.2815943915922554;0.9595335317870801;5.0;90.0;-105.33557452334722;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.52976943784389,-71.98309194495185&fov=90.0&pitch=0&key=&heading=-105.33557452334722
iz-78-zarzuela;-13.529683148890316;-71.98315703317785;2013-11;zarzuela;-0.2815943915922554;0.9595335317870801;5.0;90.0;-105.33557931966902;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.5296721,-71.9831166&fov=90.0&pitch=0&key=&heading=-105.33557931966902
iz-82-zarzuela;-13.529616860239685;-71.98316842047872;2013-11;zarzuela;-0.17351738399999736;0.98483080650932;5.0;90.0;-99.09709041490062;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.52961128186145,-71.98313331690673&fov=90.0&pitch=0&key=&heading=-99.09709041490062
iz-87-zarzuela;-13.52950759068511;-71.98318669638246;2013-11;zarzuela;-0.17351738399999736;0.98483080650932;5.0;90.0;-99.09709480133559;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.5295038157688,-71.98316285587448&fov=90.0&pitch=0&key=&heading=-99.09709480133559
iz-93-zarzuela;-13.529416510735954;-71.98320192997518;2013-11;zarzuela;-0.17351738399999736;0.98483080650932;5.0;90.0;-99.0971000739146;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.52941423906177,-71.98318747757695&fov=90.0&pitch=0&key=&heading=-99.0971000739146
iz-99-zarzuela;-13.52934700269705;-71.98321448922898;2013-11;zarzuela;-0.24883973498284176;0.968544674392291;5.0;90.0;-103.42580266516853;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.52934512959901,-71.9832064734913&fov=90.0&pitch=0&key=&heading=-103.42580266516853
iz-102-zarzuela;-13.529258077939053;-71.98323666201479;2013-11;zarzuela;-0.24883973498284176;0.968544674392291;5.0;90.0;-103.42580515360201;https://maps.googleapis.com/maps/api/streetview?size=640x640&location=-13.52925671327524,-71.98323077620898&fov=90.0&pitch=0&key=&heading=-103.42580515360201
